gene_idx,pcc,spearman,mae,rmse
376,0.14337808167889735,0.12532989626235494,0.3334679,1.0046344
377,0.09366396627757376,0.04794114870535088,0.18453763,1.0282584
378,0.21833865290745044,0.19120839058427505,0.52989644,0.98740965
379,0.23926063506947887,0.23884857898272846,0.54100853,1.0088354
380,0.03536880481580716,0.04489758641596691,0.20356782,1.0220034
381,0.1205915886747915,0.11578572583966529,0.18233556,0.9600465
382,0.29230796914816015,0.25352507741310853,0.45695236,0.97533655
383,0.19477956296504903,0.1445826763693601,0.3032843,0.95723134
384,0.24302257072321717,0.29817526131269495,0.7128853,0.96854883
385,0.34128884238310775,0.15177284885922698,0.38785177,0.961915
386,0.21778609153467285,0.18503922987532861,0.24584682,0.9780223
387,0.4916564808547551,0.23168856429134888,0.2388822,0.89241964
388,0.36447553862686183,0.16563529235831126,0.22721475,0.92951995
389,0.326149413673504,0.02965112666538413,0.094388634,0.9260603
390,0.21673570089956848,0.2265011071155178,0.67004675,0.99238586
391,0.5218506561823125,0.21826632216687133,0.23563014,0.8527386
392,0.4770583376739986,0.3667920102913124,0.5555374,0.8861927
393,0.2574021908510897,0.09898896373439392,0.17747997,0.9914852
394,0.29487706927026686,0.27230058218064973,0.4319894,0.94881344
395,0.2740069197867024,0.28279056985000234,0.36309686,0.9871516
396,0.39035266041580996,0.12332019428420893,0.1680631,0.93591815
397,0.018090772390429402,0.012966914468380284,0.11550119,1.1981118
398,0.08121276808986441,0.07155564984362238,0.183046,1.0798672
399,0.38545899326572763,0.20720490955184165,0.44724223,0.94507074
400,0.19722316148721028,0.21210884679382921,0.41588837,1.0203683
401,0.05829056952138611,0.07824432840345083,0.44928125,1.006635
402,0.047016349165318765,0.04139899752788978,0.1578311,0.99204713
403,0.22238349200763702,0.16718647374094903,0.3156392,0.9575473
404,0.1602388980868213,0.15325606957097168,0.86979157,0.99986494
405,0.0015699612010352509,0.01142047321546811,0.15433468,1.054673
406,0.15603359259329647,0.10414344308561065,0.2656723,0.968872
407,0.10716638738215117,0.07236748781609245,0.15299954,1.0360847
408,0.3054112523664079,0.2513858410471678,0.32091433,0.93513715
409,0.2208193621436313,0.12347471690942878,0.25941667,0.9845744
410,0.37798043559143046,0.2659837417703707,0.4835196,0.9437089
411,0.013969884040359865,0.01183233333343282,0.061880223,1.0976977
412,0.32129203969110026,0.2620648015085224,0.5300456,0.94363236
413,0.1526067230113974,0.11704172457930873,0.45899165,0.98759377
414,0.23890279341695386,0.19302451839770293,0.25057727,0.97223085
415,0.09328367090728697,0.047479911701638275,0.13089933,1.040624
416,0.1574199223823201,0.04032526411608276,0.14526574,0.98606104
417,0.8270468617002648,0.6944559997262996,0.5184387,0.7093482
418,0.2715391029667868,0.15133748406235334,0.22460184,0.979934
419,0.35249253534344016,0.24040324644063754,0.27942875,0.9748171
420,0.19397467791649026,0.09105307444610816,0.14147834,1.0032622
421,0.25013263475371883,0.10205500025288324,0.1754981,1.0101877
422,0.3746676417911438,0.30933435249120644,0.48467365,0.92675704
423,0.20414030911009046,0.2505910073038072,0.75144416,0.97551864
424,0.33543734377382706,0.3752154009485824,0.80635905,0.95673287
425,0.3015356115262354,0.24327838525245957,0.25690156,0.99780613
426,0.3321504558739798,0.2832158503199422,0.5301655,0.95936346
427,0.30569740643713905,0.1747499995935608,0.31424242,0.96914303
428,0.3901505179645432,0.2861640024977596,0.39179274,0.9059969
429,0.07763716317700527,0.07364904268421572,0.17663255,1.0034618
430,0.1637417462883903,0.19514112382530624,0.735698,0.98309195
431,0.06646384014586988,0.09380243369909552,0.46510974,0.9909474
432,0.5044656911517256,0.4041646007366655,0.49459532,0.88171256
433,0.15788182417800423,0.18525002705036975,0.481864,0.99253285
434,0.02630633423235785,0.03972562134622371,0.32446742,0.9936461
